game,timestamp,type,anonymized,predicted_res_0
DrD8zlFY8Z8,58,,"Red card for [PLAYER], who says that he didn't touch him.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
DrD8zlFY8Z8,65,,[PLAYER] with the back pass. [PLAYER] seized on it and poor [PLAYER] is off.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
DrD8zlFY8Z8,76,,It's [PLAYER] to hit it.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
DrD8zlFY8Z8,82,,[TEAM] double the misery.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
DrD8zlFY8Z8,86,,"[TEAM] down to 10, [TEAM] now behind.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
DrD8zlFY8Z8,98,,Now the road in front of [TEAM] is a very long one.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
DrD8zlFY8Z8,104,,Forward by Fabian. [PLAYER].,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
DrD8zlFY8Z8,107,,"Oh, off the post and away.",[PLAYER] ([TEAM]) receives a precise pass and is given time inside the box to send a promising strike towards the middle of the goal. [PLAYER] guesses his intention and denies him with a superb save.
DrD8zlFY8Z8,111,,They so nearly respond straight away.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
DrD8zlFY8Z8,120,,"Again, they move it. Again, [TEAM] take advantage, [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
DrD8zlFY8Z8,127,soccer-ball,"They have a two-goal lead. Surely, against 10 men, they're going 16 points clear at the top of Serie A.","[PLAYER] ([TEAM]) sends a cross into the box, but he overhits the ball and it doesn't reach any of the attacking players."
DrD8zlFY8Z8,150,,Handball from [PLAYER].,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
DrD8zlFY8Z8,152,,"[PLAYER] has been sent off a minute and a half into the second half, and [TEAM] are down to 10 and suddenly Here's [PLAYER].",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
DrD8zlFY8Z8,172,,That's a better ball in from [PLAYER].,"[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him."
DrD8zlFY8Z8,175,soccer-ball,[PLAYER] pulls a goal back.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
DrD8zlFY8Z8,180,,We have a game. How we have a game at the San Paolo.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
DrD8zlFY8Z8,186,soccer-ball,10 against 10 with half an hour to go and there's a goal in it.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight at the situation and blows his whistle.
DrD8zlFY8Z8,194,,[PLAYER]ep towards [PLAYER]. Fabian looked to play it back in.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way of the cross."
DrD8zlFY8Z8,198,,They appeal for a hand.,"[PLAYER] ([TEAM]) takes the corner kick and sends the ball into the penalty area, but the opposition's defence is ready and makes a good clearance."
DrD8zlFY8Z8,199,,"Interestingly, Fabian didn't appeal for the hand.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound from [PLAYER] ([TEAM]) inside the box and make it 1:0.
DrD8zlFY8Z8,204,,"Now we talk about natural run, natural positions, Rocchi has been encouraged to go and look.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
DrD8zlFY8Z8,211,,He's given the penalty.,"[PLAYER] ([TEAM]) swings in the corner, but he overhits the ball and none of his teammates are able to react to the danger."
DrD8zlFY8Z8,215,,"For 2-2, it's [PLAYER]. Off the post.","[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence. The ball goes out of play. [TEAM] are awarded a corner kick."
DrD8zlFY8Z8,219,,He misses his chance.,"[PLAYER] ([TEAM]) takes the corner kick and sends the ball into the penalty area, but the opposition manages to defending well."
DrD8zlFY8Z8,225,,[TEAM] have come to the [STADIUM] and won on a drama-filled night.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
EXrtdXC65ik,0,,A very good evening to you from San Siro.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
EXrtdXC65ik,3,,The 173rd [PLAYER]rby d'Italia.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
EXrtdXC65ik,12,,"Here's [PLAYER], and [PLAYER] to drive it.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,18,,[COACH] took a risk and it has paid off four minutes in.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
EXrtdXC65ik,24,,[PLAYER] for [TEAM].,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence quickly cut out the danger. The ball is off of the pitch and it's a goal kick for [TEAM]."
EXrtdXC65ik,26,soccer-ball,A priceless goal.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,31,,What a strike from [PLAYER].,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes out of the box to gather the ball."
EXrtdXC65ik,40,,What a pass that is from [PLAYER] Ligt for [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,42,,Got [PLAYER] in support.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,44,,"He is still going here, [PLAYER] off the crossbar.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,49,,It's a ferocious start from [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,55,soccer-ball,[TEAM] leading thanks to the early goal from [PLAYER].,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
EXrtdXC65ik,58,,[TEAM] are looking to respond.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,60,,Looked like a hand there.,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety."
EXrtdXC65ik,65,,Rocchi points to the spot.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
EXrtdXC65ik,73,,San Siro waits with baited breath for Luataro Martínez.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball goes out of play and [TEAM] will have a goal kick."
EXrtdXC65ik,84,,[TEAM] level in a thrilling start to the [PLAYER]rby d'Italia.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box from [PLAYER] ([TEAM]), but his effort on goal is blocked by the defence."
EXrtdXC65ik,98,,"Great feet there from [PLAYER], and then he didn't back it up, but Lautaro Martínez has won it back.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
EXrtdXC65ik,107,,Szczęsny claws it away.,"[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him."
EXrtdXC65ik,113,,"Oh, lovely touch again.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,114,,[PLAYER] puts [TEAM] back in front.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,122,,"Big occasion, big player.",[PLAYER] ([TEAM]) is unable to continue due to an injury and he has to make way for [PLAYER] ([TEAM]).
EXrtdXC65ik,125,,[PLAYER] does the rest.,"[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
EXrtdXC65ik,128,,[PLAYER]'s going to be [PLAYER]nied.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
EXrtdXC65ik,130,,[PLAYER] was just offsi[PLAYER].,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
EXrtdXC65ik,140,,Now [PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
EXrtdXC65ik,144,,[PLAYER] to roll it in for [PLAYER].,[PLAYER] ([TEAM]) collects a pass inside the box and unleashes a shot which is brilliantly blocked by a defender.
EXrtdXC65ik,147,,"Still he might finish, but Handanović did just enough.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view to the action and blows his whistle.
EXrtdXC65ik,159,,"Oh, lovely touch for [PLAYER] who goes over.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
EXrtdXC65ik,163,,[PLAYER] stood strong.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
EXrtdXC65ik,164,,Rocchi says no penalty.,"[PLAYER] ([TEAM]) dinks a cross into the box in an attempt to find one of his teammates, but the opposition's defence averts the threat. The ball goes out of play and [TEAM] will have a goal kick."
EXrtdXC65ik,174,,Falls here for [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,177,,Szczęsny had given up on that.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
EXrtdXC65ik,179,,Big [PLAYER]flection took it behind.,"[PLAYER] ([TEAM]) takes the corner kick and sends a lovely ball into the penalty area, but the opposition's defence is alert and manages to get the ball clear."
EXrtdXC65ik,193,,"Forward by [PLAYER], laid off from [PLAYER], it's Higuaín to put [TEAM] back in front.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,205,,Off the bench to maybe win it for the champions.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
EXrtdXC65ik,214,,Forward by Brozović.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,217,,"Oh, and into the path of [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
EXrtdXC65ik,220,,Off his line quickly was Szczęsny.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender. The ball is out of play. [TEAM] will have a chance to score from a corner."
EXrtdXC65ik,223,,[TEAM] get the win that sends them top.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
EXrtdXC65ik,227,,A massive statement night for [COACH].,[PLAYER] is being substituted because of an injury. [COACH] sends [PLAYER] ([TEAM]) on the pitch.
E_Z-VjRpWis,0,,"Good afternoon, ladies and gentlemen.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
E_Z-VjRpWis,2,,Welcome to the Mapei as [TEAM] look to build on their top half position with a win against a [TEAM] side which is currently on its longest run without a victory for 16 years.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
E_Z-VjRpWis,15,,"Now, [TEAM] kick us off, the away side.",The referee blows his whistle to signal the start of the second half.
E_Z-VjRpWis,22,,"[PLAYER], his ball was way off.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
E_Z-VjRpWis,25,,"Now, a bit of space.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
