game,timestamp,type,anonymized,predicted_res_0
GTVx-m6lyp4,116,,"Now [PLAYER] driving forward, [PLAYER], [PLAYER] wants the return pass, gets it.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GTVx-m6lyp4,122,,"Here is the Italian, plays it in, that's a good ball, Can [PLAYER] finish? Yes, he can, that is the answer, and [PLAYER] doubles [TEAM]'s lead on 59 minutes.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
GTVx-m6lyp4,136,,"It was spilled in the box, and [PLAYER] pounced to double [TEAM]'s advantage.",Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and slotted the ball into the back of the net. 1:0.
GTVx-m6lyp4,151,,You see the contact in the area on It appears to be Ekong.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
GTVx-m6lyp4,160,,"Here comes [PLAYER] Paul, and he slots it home, sends Sepa the wrong way.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
GTVx-m6lyp4,166,,[TEAM] are back in the contest.,[PLAYER] ([TEAM]) receives a precise pass and is given time inside the box to release a low shot towards the middle of the goal. [PLAYER] guesses his intention and denies him with a superb save.
GTVx-m6lyp4,169,,[PLAYER] as cool as you like from the spot.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as his effort from the edge of the box goes well wide of the right post."
GTVx-m6lyp4,176,,"Nice play, Mandaragora helps it on.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GTVx-m6lyp4,181,soccer-ball,"[PLAYER]Paul, the goal scorer, [PLAYER] to his left.","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
GTVx-m6lyp4,184,,Comes to [PLAYER] this could be an opportunity.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GTVx-m6lyp4,186,,[PLAYER] completes the comeback.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
GTVx-m6lyp4,191,,"Great team move from [TEAM]. From 2 0 down, it's 2 2.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to slide the ball into the back of the net. The score is 1:0.
GTVx-m6lyp4,198,,[TEAM] have turned the game on its head.,[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] decides to show him a yellow card.
GTVx-m6lyp4,212,whistle,"There goes the final whistle, it ends 2 2 here at the Ennio Tardini.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball goes out of play and [TEAM] will have a goal kick."
GTVx-m6lyp4,218,soccer-ball,"[TEAM] fumbling a two goal lead, [TEAM] battling back to claim a point to leave you once again with a final score of [TEAM] 2 2 [TEAM].",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
GxcFVka9Xn0,0,,"Welcome to the Luigi [PLAYER]s, for week 21 of Serie A.",The players are back out on the pitch following the half-time break and the second half starts.
GxcFVka9Xn0,5,,"It's [TEAM] against [TEAM], golden oldie [PLAYER] versus bright, young thing, [PLAYER].",The players are back out on the pitch following the half-time break and the second half starts.
GxcFVka9Xn0,16,,"We're underway, [TEAM] start with the ball.",The game restarts for the second half.
GxcFVka9Xn0,21,,Nicely done by [PLAYER] Paul gets it back or rather it's [PLAYER].,The game restarts for the second half.
GxcFVka9Xn0,27,,Good little spell this for [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GxcFVka9Xn0,30,,"[PLAYER] winds up the shot, great shot and it's just wide of the far post from [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GxcFVka9Xn0,38,,"Really good effort, starting to grow in influence now.","[PLAYER] ([TEAM]) takes the corner kick and sends the ball into the penalty area, but the opposition's defence is ready and makes a good clearance."
GxcFVka9Xn0,45,,"[PLAYER] on the overlap, first time from [PLAYER], cleared though.","[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player."
GxcFVka9Xn0,50,,"[PLAYER] is caught there, it is a penalty to [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GxcFVka9Xn0,55,,"[PLAYER] was caught out, tripped [PLAYER].",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
GxcFVka9Xn0,60,,[PLAYER] as ever has an opinion.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
GxcFVka9Xn0,64,,[PLAYER] for history and [PLAYER] has done it.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
GxcFVka9Xn0,70,,"He has equaled the record, Gabriel Batistuta's record of scoring in 11 consecutive Serie A matches.",[PLAYER] ([TEAM]) takes the ball to the corner flag and will deliver the ball into the box.
GxcFVka9Xn0,80,,Not only does Quaglia give [TEAM] the lead but he makes history.,It's time for a substitution. [PLAYER] ([TEAM]) is on the pitch to replace [PLAYER].
GxcFVka9Xn0,89,,"[PLAYER], [PLAYER], [PLAYER] twisting and turning, goes for the shot, oh, it's saved.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GxcFVka9Xn0,99,,"Really good shot there, [PLAYER] left it for the skipper, they're working hard.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
GxcFVka9Xn0,107,,The second half begins.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
GxcFVka9Xn0,113,y-card,[PLAYER] goes low and it is anticipated by [PLAYER] and then it booted into the hand of [PLAYER] and it looks like it's another penalty for [TEAM] and a yellow card for [PLAYER].,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
GxcFVka9Xn0,129,,"[PLAYER] against [PLAYER], part two and it's the same result as the first one but this time, it's a rocket in the roof of the net.","[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
GxcFVka9Xn0,141,,"Ferrero, the [TEAM] President loves it, look at him he loves it.",It's time for a substitution. [PLAYER] is going to be replaced by [PLAYER] ([TEAM]).
GxcFVka9Xn0,145,,"[PLAYER], unerring, deadly stuff from the man from Castellammare di Stabia in the region of Naples.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the back of the net.
GxcFVka9Xn0,161,,"[PLAYER], [PLAYER], [PLAYER] on the turn, [PLAYER], back to [PLAYER], [PLAYER] makes it three-nil.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
GxcFVka9Xn0,175,,[TEAM] having the time of their lives.,Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and he slots the ball into the back of the net. 0:2.
GxcFVka9Xn0,179,,"That was beautiful football from the Blucerchiati, great team move.",Goal! [PLAYER] ([TEAM]) fires the ball into the back of the net from the edge of the box. The score is 2:0.
GxcFVka9Xn0,186,,"[PLAYER] involved, [PLAYER] involved.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
GxcFVka9Xn0,193,,"Here comes [PLAYER], [PLAYER], first time cross, Gabbiadini, it's a dream return for [PLAYER].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
GxcFVka9Xn0,205,soccer-ball,He's been on the pitch barely a few minutes and is on the scoresheet.,Goal! [PLAYER] ([TEAM]) fires the ball into the back of the net from the edge of the box. The score is 2:0.
GxcFVka9Xn0,213,,"What a dream for [PLAYER], doesn't get much bet[PLAYER] than that, does it?",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to bury the ball into the back of the net from close range. 0:2.
GxcFVka9Xn0,224,whistle,"It's the final whistle from referee, Davide Massa.",The linesman raises his flag. [PLAYER] ([TEAM]) is adjudged offside.
GxcFVka9Xn0,228,,"A wonderful performance from [TEAM], four-nil victory.","[PLAYER] ([TEAM]) sends a lofted cross into the box, but [PLAYER] comes off his line to gather the ball."
IQT3jH18eaw,1,,"Good evening from Turin where, this evening, at the Stadio Olimpico Grande [TEAM], an in form [TEAM] side go up against relegation threatened [TEAM] for round 28 of Serie A. I'm Marco Palmieri.","[PLAYER] ([TEAM]) takes the corner, but the opposition's defence is ready and clears the ball to safety."
IQT3jH18eaw,17,,As Maurizio Mariani allows proceedings to get underway here in [TEAM].,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
IQT3jH18eaw,25,,"He keeps it low. [PLAYER], what a strike.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort."
IQT3jH18eaw,31,,[TEAM] do get an early lead.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and slot the ball low into the middle of the net. The score is 0:1.
IQT3jH18eaw,35,corner,A training ground move from the corner.,Goal! [PLAYER] ([TEAM]) was first to react to the rebound inside the box and he slotted the ball into the back of the net. 1:0.
IQT3jH18eaw,39,,"A dummy from [PLAYER] and [PLAYER], from a long way out, has beaten [PLAYER].",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and slot the ball into the left side of the goal.
IQT3jH18eaw,46,,"[PLAYER] gets away quickly. Into the box for [PLAYER], goes to the byline, the chip for [PLAYER].","[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence reacts quickly and intercepts the ball. [TEAM] have been awarded a corner kick."
IQT3jH18eaw,53,,"[PLAYER] levels it here in [TEAM], 1-1.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way of the cross and intercepts the ball."
IQT3jH18eaw,59,soccer-ball,"[PLAYER] with his third goal of the season and, as always, [PLAYER] involved in getting [TEAM] back on level terms.",[PLAYER] ([TEAM]) picks up a yellow card for a reckless challenge.
IQT3jH18eaw,80,,Another attempt here as appeals for handball.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by one of the defenders."
IQT3jH18eaw,83,,[PLAYER]'s a[PLAYER]mant that there was an infringement in the box.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
IQT3jH18eaw,88,,What is the decision?,[REFEREE] shows the yellow card to [PLAYER] ([TEAM]) for a heavy challenge.
IQT3jH18eaw,91,,It's a penalty to [TEAM].,[PLAYER] ([TEAM]) is penalised for a foul. [TEAM] are awarded a free kick from a promising position.
IQT3jH18eaw,93,,[PLAYER] against [PLAYER]. All set.,"The resulting corner, taken by [PLAYER] ([TEAM]), comes to nothing as one of the defenders makes a good clearance."
IQT3jH18eaw,100,,[PLAYER] shoots and it's an overturned result.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play. [TEAM] will have a chance to score from a corner."
IQT3jH18eaw,105,,"[TEAM], two, [TEAM], one.",Goal! [PLAYER] ([TEAM]) was first to react to the rebound inside the box and he slotted the ball into the back of the net. 1:0.
IQT3jH18eaw,110,soccer-ball,Two goals in three minutes have overturned the [TEAM] lead.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
IQT3jH18eaw,122,,We are underway for the second half.,"[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
IQT3jH18eaw,130,,Here's [PLAYER] in the box.,The game restarts for the second half.
IQT3jH18eaw,132,,Queuing up in the middle. Can he get the cross inside?,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
IQT3jH18eaw,135,,He plays it back to Meïté. Falls now to Rincón.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
