league,game,half,timestamp,type,anonymized,predicted_res_0
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,1336,substitution,Here comes a substitution. [PLAYER] is given a rest as he is replaced by [PLAYER] ([TEAM]).,The substitution has been made. [PLAYER] ([TEAM]) has replaced [PLAYER].
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,1232,corner,A quickly taken corner by [TEAM].,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball away to eliminate the danger. The ball goes behind for a corner. [TEAM] will have an opportunity to threaten the opposition's goal."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,1210,,[PLAYER] ([TEAM]) fails to send a pass into the box as his effort is cut out. The referee signals a corner kick to [TEAM].,The corner from [PLAYER] ([TEAM]) is intercepted by the opposition’s defence. The ball is out of play. [TEAM] have been awarded a corner kick.
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,1186,,"[PLAYER] ([TEAM]) reacts well to get to the rebound and takes a shot from the edge of the box, but he fails to get the ball through the players standing between him and the goal.","[PLAYER] ([TEAM]) sends a cross into the box, but it's too short for [PLAYER]. The ball goes out of play and [TEAM] will have a goal kick."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,1125,,"[PLAYER] ([TEAM]) makes a good run with the ball, but his shot from the edge of the penalty area goes narrowly over the bar. Terrific solo effort, though.","[PLAYER] ([TEAM]) fires in a shot from the edge of the box, but it goes just wide of the left post. The ball is off of the pitch and [TEAM] will have a goal kick."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,1105,,[TEAM] hold possession of the ball and display neat passing from player to player. They are waiting for the right moment to open up the opposition's defence to hit them swiftly on the break.,The [TEAM] players keep the ball and are exchanging a combination of passes. They are waiting for gaps in the defence to open up.
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,1031,corner,The resulting corner from [PLAYER] ([TEAM]) comes to nothing.,"[PLAYER] ([TEAM]) whips in the corner, but one of the defending players gets a head on it to clear. The ball is out of play. A goal-scoring opportunity from a corner for [TEAM]."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,1008,,"[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player. The referee points to the corner flag. It's a corner to [TEAM].",[PLAYER] ([TEAM]) steps up to take the resulting free kick. He decides to take a short corner instead of sending the ball into the penalty area.
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,966,substitution,A substitution has been made. [PLAYER] is replaced by [PLAYER] ([TEAM]).,"The substitution is prepared. [PLAYER] ([TEAM]) joins the action as a substitute, replacing [PLAYER]."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,914,,The game is interrupted as [PLAYER] ([TEAM]) is flagged offside.,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball away to eliminate the danger."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,895,,[TEAM] produce a short pass from the free kick.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear line of sight and blows his whistle.
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,862,,[PLAYER] ([TEAM]) makes an unfair challenge by holding his opponent to prevent him from getting the ball. [TEAM] earn a free kick.,[REFEREE] interrupts the game for a tactical foul by [PLAYER] ([TEAM]).
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,827,,"[PLAYER] ([TEAM]) takes the free kick and sends the ball into the penalty area, but the opposition's defence is ready.","The resulting set piece, taken by [PLAYER] ([TEAM]), is cleared out of danger by one of the defenders."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,789,y-card,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE]. A free kick has been awarded to [TEAM].,[PLAYER] ([TEAM]) can't expect anything else than a yellow card for his hard tackle. And a yellow it is. [REFEREE] didn't think twice about pulling it out of his pocket.
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,758,,[PLAYER] ([TEAM]) commits a foul during an attacking move.,[PLAYER] ([TEAM]) sees a yellow card from [REFEREE] after he sent one of the opposing players to the ground.
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,722,,"[PLAYER] ([TEAM]) creates himself some space inside the goalmouth and connects with the resulting free kick. His header would have probably ended up in the middle of the goal, but [PLAYER] pulls off a superb reflex save to thwart him.","[PLAYER] ([TEAM]) attempts to find one of his teammates with a cross from the resulting free kick, but it's cleared."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,690,,[PLAYER] ([TEAM]) commits a rough challenge and [REFEREE] blows his whistle for an infringement. [TEAM] are awarded a free kick.,"[PLAYER] ([TEAM]) takes the resulting free kick from the edge of the box and sends it into the side of the net, but it hits the post and goes out. [TEAM] are awarded a corner kick."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,673,corner,"[PLAYER] ([TEAM]) swings in the corner kick, but one of the defenders leaps highest to head the ball away.",The resulting set piece from [PLAYER] ([TEAM]) is cleared by the defence. [TEAM] have been awarded a corner kick. [PLAYER] ([TEAM]) steps up and delivers the ball into the box. [TEAM] manage to win a corner.
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,646,,[PLAYER] ([TEAM]) passes the ball into the box but an opposing player clears. [TEAM] have been awarded a corner kick.,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball away to eliminate the danger. The ball goes behind for a corner. [TEAM] will have an opportunity to threaten the opposition's goal."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,616,corner,[PLAYER] ([TEAM]) decides to speed play up with a short corner kick.,[PLAYER] ([TEAM]) tries to slide the ball through to a teammate but it's well blocked by a defender. The ball goes out for a corner. [TEAM] can continue in their attacking effort.
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,580,,"This shall not pass! [PLAYER] ([TEAM]) lines up a shot from the edge of the box and goes for goal, but the effort is well blocked by a defender. [TEAM] force a corner. Their opponents will face another attacking threat.",[PLAYER] ([TEAM]) is penalised for a foul. [TEAM] have been awarded a corner kick. The referee and one of his assistants signal for a corner kick to [TEAM].
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,508,,"Lovely skill from [PLAYER] ([TEAM]) as he gets away from defenders and unleashes a shot from 20 metres out, but his effort goes just wide of the right post.","[PLAYER] ([TEAM]) takes the corner, but it doesn't work out. The ball goes a long way over the bar."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,439,,Some patient build-up play from [TEAM] as they look to unlock the defence.,"[PLAYER] ([TEAM]) sends a cross into the box, but it's too short for [PLAYER] and he can't reach it."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,311,,The resulting set piece from [PLAYER] ([TEAM]) is successfully intercepted by the defender.,"The free kick is taken by [PLAYER] ([TEAM]), but ball is cleared."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,276,,"[PLAYER] ([TEAM]) has now obviously shifted the ball with his hand. He could have been easily booked for that, however, the referee keeps the cards in his pocket and it only results in a free kick for the opponent's team. [TEAM] have a free kick.",[PLAYER] is penalised for a foul. [PLAYER] ([TEAM]) is penalised for a foul. [TEAM] have a free kick. [PLAYER] steps forward to take the free kick.
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,239,,"[PLAYER] ([TEAM]) wastes a great chance from the resulting corner. He times his header superbly when he leaps high to meet a precise cross, but can't aim better than into the middle of the goal, straight into the arms of the goalkeeper.",[PLAYER] ([TEAM]) takes the corner kick but the opposition's defence is ready and clears the ball out of play.
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,216,corner,The ball goes behind for a corner. [TEAM] will have an opportunity to threaten the opposition's goal.,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,214,,A lofted cross from [PLAYER] ([TEAM]) is unsuccessful as the opponent's defence quickly clears the ball out of the penalty area.,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety. The ball goes out of play and [TEAM] have been awarded a corner kick."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,182,,"[PLAYER] ([TEAM]) collects a brilliant pass inside the box and finds himself in a goal scoring opportunity. He takes a shot, but the effort is well blocked by one of the defending players.","[PLAYER] pulls off a great save to deny [PLAYER] ([TEAM]), who makes himself some space inside the box and unleashes a quick low drive towards the middle of the goal."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,140,,"[PLAYER] ([TEAM]) was the quickest one to orientate himself inside the box and leaps to connect with a cross from the corner kick. He produces a fine header, but it flies narrowly wide of the left post.","[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,120,corner,[TEAM] force a corner. They send men into the box.,[PLAYER] ([TEAM]) tries to slide the ball through to a teammate but it's well blocked by a defender. The ball goes out of play. [TEAM] are awarded a corner kick.
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,110,,"[PLAYER] ([TEAM]) attempts to scoop the ball into the box over the defence, but one of the defending players makes a timely intervention.","[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence deals with his cross comfortably and intercepts it. The ball goes out of play. [TEAM] are awarded a corner kick."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,26,corner,"[PLAYER] ([TEAM]) puts a dangerous cross into the box, but the corner is cleared by the first man.","[PLAYER] ([TEAM]) takes the corner kick and sends the ball into the penalty area, but the opposition's defence is ready and makes a good clearance."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,2,15,,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball away to eliminate the danger. Now [TEAM] have a corner.",The players are back out on the pitch following the half-time break and the second half is about to start.
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,1,2659,y-card,[PLAYER] ([TEAM]) sees a yellow card from [REFEREE] after he sent one of the opposing players to the ground.,[PLAYER] ([TEAM]) sees a yellow card from [REFEREE] after he sent one of the opposing players to the ground.
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,1,2605,,"Crossbar! [PLAYER] ([TEAM]) amazingly found his way through the defence, but lacked a precise finish as his effort from close range crashed against the crossbar.","[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence manages to clear. The ball is out of play. [TEAM] have been awarded a corner kick."
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,1,2551,,The linesman raises his flag. [PLAYER] ([TEAM]) is adjudged offside.,[REFEREE] blows his whistle after [PLAYER] ([TEAM]) kicks an opponent's legs instead of the ball.
europe_uefa-champions-league_2014-2015,2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona,1,2512,,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. [TEAM] win a free kick. It's a good chance to create problems for the opposition defence."
